_debug,_prepare,_run,_timeout,_trialId,acc,accuracy,auto_log,average_response_time,avg_rt,background,bidi,cal_beep,cal_target_size,canvas_backend,cols,column_order,compensation,cond,coordinates,correct,correct_feedback,correct_keyboard_wait,correct_response,count_CHANGELOG,count_Instructions,count_block_loop,count_collect_response,count_correct_feedback,count_dual_instruction_EN,count_dual_instruction_NL,count_dual_response_feedback,count_end_of_experiment_EN,count_end_of_experiment_NL,count_end_of_practice_EN,count_end_of_practice_NL,count_experiment,count_eyelink_calibrate,count_eyelink_drift_correct,count_eyelink_log,count_eyelink_start_recording,count_eyelink_stop_recording,count_feedback,count_feedback_count_response,count_form_base,count_get_count_response,count_incorrect_feedback,count_init,count_init_trial,count_keyboard_wait,count_practice_loop,count_response,count_response_question,count_single_feedback,count_single_instruction_EN,count_single_instruction_NL,count_sketchpad,count_suppress_warnings,count_timeout_feedback,count_trial_sequence,custom_cursor,cycles,description,digitCount,duration,expyriment_opengl,eye_used,file,flush,flush_keyboard,font_bold,font_family,font_italic,font_size,force_drift_correct,foreground,form_question,form_text,form_title,form_var,height,img,imgNr,item,keyboard_backend,lang,log_msg,mode,mouse_backend,nGap,nSacc,n_blink,note,offset,ok_text,only_render,order,outlier,practice,press_key,render_only,repeat,repeat_cycle,reset_variables,resp,response,response_correct_feedback,response_feedback_count_response,response_incorrect_feedback,response_keyboard_wait,response_time,response_time_correct_feedback,response_time_feedback_count_response,response_time_incorrect_feedback,response_time_keyboard_wait,response_time_timeout_feedback,response_timeout_feedback,rows,rt,sacc_acc_thresh,sacc_vel_thresh,sampler_backend,scene,sceneNr,search_rt,skip,sound_freq,sound_sample_size,srcFolder,start,start_response_interval,subject_nr,subject_parity,synth_backend,targetDigit,throttle,time_CHANGELOG,time_Instructions,time_block_loop,time_collect_response,time_correct_feedback,time_dual_instruction_EN,time_dual_instruction_NL,time_dual_response_feedback,time_end_of_experiment_EN,time_end_of_experiment_NL,time_end_of_practice_EN,time_end_of_practice_NL,time_experiment,time_eyelink_calibrate,time_eyelink_drift_correct,time_eyelink_log,time_eyelink_start_recording,time_eyelink_stop_recording,time_feedback_count_response,time_form_base,time_get_count_response,time_incorrect_feedback,time_init,time_init_trial,time_keyboard_wait,time_practice_loop,time_single_feedback,time_single_instruction_EN,time_single_instruction_NL,time_sketchpad,time_suppress_warnings,time_timeout_feedback,time_trial_sequence,timeout,timeout_feedback,title,tracker_attached,transparent_variables,trialCount,trialId,trialType,voiceInterval,width,xTarget,xpos,yTarget,ypos
no,NA,NA,20000,67,undefined,undefined,yes,undefined,undefined,#222222,no,NA,NA,xpyriment,NA,NA,0,dual,relative,INCORRECT,You,0,z,0,0,0,67,0,67,67,67,0,0,0,0,0,0,67,67,67,67,You,65,0,67,0,0,67,69,0,2,How,67,67,67,67,0,NA,67,no,NA,Message,2,NA,yes,undefined,PP10.asc,NA,NA,no,sans,no,24,NA,white,NA,NA,NA,NA,1024,C:/Documents,116,NA,legacy,english,NA,NA,xpyriment,0,73,3,NA,NA,NA,NA,NA,0,no,Press,NA,NA,0,NA,response,space,space,space,space,space,829,2201,829,10851,1339,NA,NA,NA,22651,NA,NA,legacy,116.0,116,20001,NA,44100,-16,resources/stimuli,experiment,None,11,odd,legacy,5,2,NA,7604074,NA,NA,7919956,9171201,NA,NA,NA,NA,7923024,NA,NA,6936708,9172788,9199300,9176523,9170458,9198471,6934769,9196659,7855413,NA,NA,9171448,NA,NA,7911661,NA,9176659,NA,NA,NA,NA,Too,P0010.4,NA,no,200,67,control,1500,1280,1191,NA,694,NA
no,NA,NA,20000,68,undefined,undefined,yes,undefined,undefined,#222222,no,NA,NA,xpyriment,NA,NA,0,dual,relative,INCORRECT,You,0,z,0,0,0,68,0,68,68,68,0,0,0,0,0,0,68,68,68,68,You,66,0,68,0,0,68,70,0,1,How,68,68,68,68,0,NA,68,no,NA,Message,1,NA,yes,undefined,PP10.asc,NA,NA,no,sans,no,24,NA,white,NA,NA,NA,NA,1024,C:/Documents,74,NA,legacy,english,NA,NA,xpyriment,0,73,4,NA,NA,NA,NA,NA,0,no,Press,NA,NA,0,NA,response,space,space,space,space,space,552,2201,552,10851,1613,NA,NA,NA,22654,NA,NA,legacy,74.0,74,20000,NA,44100,-16,resources/stimuli,experiment,None,11,odd,legacy,1,2,NA,7604074,NA,NA,7919956,9200393,NA,NA,NA,NA,7923024,NA,NA,6936708,9202252,9228979,9206202,9199649,9228427,6934769,9226334,7855413,NA,NA,9200639,NA,NA,7911661,NA,9206334,NA,NA,NA,NA,Too,P0010.4,NA,no,200,68,control,1500,1280,230,NA,639,NA
no,NA,NA,20000,69,undefined,undefined,yes,undefined,undefined,#222222,no,NA,NA,xpyriment,NA,NA,0,dual,relative,INCORRECT,You,0,m,0,0,0,69,0,69,69,69,0,0,0,0,0,0,69,69,69,69,You,67,0,69,0,0,69,71,0,2,How,69,69,69,69,0,NA,69,no,NA,Message,2,NA,yes,undefined,PP10.asc,NA,NA,no,sans,no,24,NA,white,NA,NA,NA,NA,1024,C:/Documents,61,NA,legacy,english,NA,NA,xpyriment,0,36,5,NA,NA,NA,NA,NA,0,no,Press,NA,NA,0,NA,response,space,space,space,space,space,669,2201,669,10851,2266,NA,NA,NA,13388,NA,NA,legacy,61.0,61,10479,NA,44100,-16,resources/stimuli,experiment,None,11,odd,legacy,2,2,NA,7604074,NA,NA,7919956,9230073,NA,NA,NA,NA,7923024,NA,NA,6936708,9232596,9247734,9234220,9229327,9247064,6934769,9244834,7855413,NA,NA,9230330,NA,NA,7911661,NA,9234356,NA,NA,NA,NA,Too,P0010.4,NA,no,200,69,control,1500,1280,545,NA,747,NA
no,NA,NA,20000,70,undefined,undefined,yes,undefined,undefined,#222222,no,NA,NA,xpyriment,NA,NA,0,dual,relative,INCORRECT,You,0,m,0,0,0,70,0,70,70,70,0,0,0,0,0,0,70,70,70,70,You,68,0,70,0,0,70,72,0,3,How,70,70,70,70,0,NA,70,no,NA,Message,1,NA,yes,undefined,PP10.asc,NA,NA,no,sans,no,24,NA,white,NA,NA,NA,NA,1024,C:/Documents,91,NA,legacy,english,NA,NA,xpyriment,0,69,6,NA,NA,NA,NA,NA,0,no,Press,NA,NA,0,NA,response,space,space,space,space,space,822,2201,822,10851,898,NA,NA,NA,24110,NA,NA,legacy,91.0,91,20001,NA,44100,-16,resources/stimuli,experiment,None,11,odd,legacy,5,2,NA,7604074,NA,NA,7919956,9248825,NA,NA,NA,NA,7923024,NA,NA,6936708,9249982,9366033,9341811,9248083,9365210,6934769,9361934,7855413,NA,NA,9249084,NA,NA,7911661,NA,9341934,NA,NA,NA,NA,Too,P0010.4,NA,no,200,70,control,1500,1280,710,NA,431,NA
no,NA,NA,20000,71,undefined,undefined,yes,undefined,undefined,#222222,no,NA,NA,xpyriment,NA,NA,0,dual,relative,INCORRECT,You,0,z,0,0,0,71,0,71,71,71,0,0,0,0,0,0,71,71,71,71,You,69,0,71,0,0,71,73,0,4,How,71,71,71,71,0,NA,71,no,NA,Message,4,NA,yes,undefined,PP10.asc,NA,NA,no,sans,no,24,NA,white,NA,NA,NA,NA,1024,C:/Documents,95,NA,legacy,english,NA,NA,xpyriment,0,69,3,NA,NA,NA,NA,NA,0,no,Press,NA,NA,0,NA,response,space,space,space,space,space,624,2201,624,10851,2321,NA,NA,NA,22676,NA,NA,legacy,95.0,95,20001,NA,44100,-16,resources/stimuli,experiment,None,11,odd,legacy,4,2,NA,7604074,NA,NA,7919956,9367122,NA,NA,NA,NA,7923024,NA,NA,6936708,9369670,9394206,9371411,9366382,9393582,6934769,9391540,7855413,NA,NA,9367348,NA,NA,7911661,NA,9371540,NA,NA,NA,NA,Too,P0010.4,NA,no,200,71,control,1500,1280,719,NA,168,NA
no,NA,NA,20000,72,undefined,undefined,yes,undefined,undefined,#222222,no,NA,NA,xpyriment,NA,NA,0,dual,relative,INCORRECT,You,0,m,0,0,0,72,0,72,72,72,0,0,0,0,0,0,72,72,72,72,You,70,0,72,0,0,72,74,0,0,How,72,72,72,72,0,NA,72,no,NA,Message,0,NA,yes,undefined,PP10.asc,NA,NA,no,sans,no,24,NA,white,NA,NA,NA,NA,1024,C:/Documents,10,NA,legacy,english,NA,NA,xpyriment,0,17,2,NA,NA,NA,NA,NA,0,no,Press,NA,NA,0,NA,response,space,space,space,space,space,466,2201,466,10851,2397,NA,NA,NA,5818,NA,NA,legacy,10.0,10,3150,NA,44100,-16,resources/stimuli,experiment,None,11,odd,legacy,4,2,NA,7604074,NA,NA,7919956,9395281,NA,NA,NA,NA,7923024,NA,NA,6936708,9397901,9405537,9399604,9394555,9405071,6934769,9402878,7855413,NA,NA,9395503,NA,NA,7911661,NA,9399729,NA,NA,NA,NA,Too,P0010.4,NA,no,200,72,control,1500,1280,634,NA,337,NA
no,NA,NA,20000,73,undefined,undefined,yes,undefined,undefined,#222222,no,NA,NA,xpyriment,NA,NA,0,dual,relative,INCORRECT,You,0,m,0,0,0,73,0,73,73,73,0,0,0,0,0,0,73,73,73,73,You,71,0,73,0,0,73,75,0,0,How,73,73,73,73,0,NA,73,no,NA,Message,0,NA,yes,undefined,PP10.asc,NA,NA,no,sans,no,24,NA,white,NA,NA,NA,NA,1024,C:/Documents,124,NA,legacy,english,NA,NA,xpyriment,0,12,1,NA,NA,NA,NA,NA,0,no,Press,NA,NA,0,NA,response,space,space,space,space,space,693,2201,693,10851,1729,NA,NA,NA,5177,NA,NA,legacy,124.0,124,1530,NA,44100,-16,resources/stimuli,experiment,None,11,odd,legacy,2,2,NA,7604074,NA,NA,7919956,9406629,NA,NA,NA,NA,7923024,NA,NA,6936708,9408587,9416018,9410720,9405886,9415325,6934769,9412380,7855413,NA,NA,9406858,NA,NA,7911661,NA,9410850,NA,NA,NA,NA,Too,P0010.4,NA,no,200,73,control,1500,1280,714,NA,56,NA
no,NA,NA,20000,74,undefined,undefined,yes,undefined,undefined,#222222,no,NA,NA,xpyriment,NA,NA,0,dual,relative,INCORRECT,You,0,m,0,0,0,74,0,74,74,74,0,0,0,0,0,0,74,74,74,74,You,72,0,74,0,0,74,76,0,0,How,74,74,74,74,0,NA,74,no,NA,Message,0,NA,yes,undefined,PP10.asc,NA,NA,no,sans,no,24,NA,white,NA,NA,NA,NA,1024,C:/Documents,32,NA,legacy,english,NA,NA,xpyriment,0,53,3,NA,NA,NA,NA,NA,0,no,Press,NA,NA,0,NA,response,space,space,space,space,space,589,2201,589,10851,3989,NA,NA,NA,16701,NA,NA,legacy,32.0,32,13563,NA,44100,-16,resources/stimuli,experiment,None,11,odd,legacy,4,2,NA,7604074,NA,NA,7919956,9417112,NA,NA,NA,NA,7923024,NA,NA,6936708,9421336,9440417,9423585,9416367,9439827,6934769,9437288,7855413,NA,NA,9417346,NA,NA,7911661,NA,9423725,NA,NA,NA,NA,Too,P0010.4,NA,no,200,74,control,1500,1280,220,NA,283,NA
no,NA,NA,20000,75,undefined,undefined,yes,undefined,undefined,#222222,no,NA,NA,xpyriment,NA,NA,0,dual,relative,INCORRECT,You,0,m,0,0,0,75,0,75,75,75,0,0,0,0,0,0,75,75,75,75,You,73,0,75,0,0,75,77,0,0,How,75,75,75,75,0,NA,75,no,NA,Message,0,NA,yes,undefined,PP10.asc,NA,NA,no,sans,no,24,NA,white,NA,NA,NA,NA,1024,C:/Documents,34,NA,legacy,english,NA,NA,xpyriment,0,55,2,NA,NA,NA,NA,NA,0,no,Press,NA,NA,0,NA,response,space,space,space,space,space,451,2201,451,10851,1596,NA,NA,NA,16640,NA,NA,legacy,34.0,34,13698,NA,44100,-16,resources/stimuli,experiment,None,11,odd,legacy,4,2,NA,7604074,NA,NA,7919956,9441508,NA,NA,NA,NA,7923024,NA,NA,6936708,9443408,9462450,9445696,9440766,9461999,6934769,9459517,7855413,NA,NA,9441811,NA,NA,7911661,NA,9445819,NA,NA,NA,NA,Too,P0010.4,NA,no,200,75,control,1500,1280,1240,NA,437,NA
no,NA,NA,20000,76,undefined,undefined,yes,undefined,undefined,#222222,no,NA,NA,xpyriment,NA,NA,0,dual,relative,INCORRECT,You,0,m,0,0,0,76,0,76,76,76,0,0,0,0,0,0,76,76,76,76,You,74,0,76,0,0,76,78,0,2,How,76,76,76,76,0,NA,76,no,NA,Message,3,NA,yes,undefined,PP10.asc,NA,NA,no,sans,no,24,NA,white,NA,NA,NA,NA,1024,C:/Documents,100,NA,legacy,english,NA,NA,xpyriment,0,62,4,NA,NA,NA,NA,NA,0,no,Press,NA,NA,0,NA,response,space,space,space,space,space,661,2201,661,10851,1653,NA,NA,NA,20324,NA,NA,legacy,100.0,100,17577,NA,44100,-16,resources/stimuli,experiment,None,11,odd,legacy,5,2,NA,7604074,NA,NA,7919956,9463623,NA,NA,NA,NA,7923024,NA,NA,6936708,9465539,9487760,9467319,9462799,9487099,6934769,9485022,7855413,NA,NA,9463886,NA,NA,7911661,NA,9467444,NA,NA,NA,NA,Too,P0010.4,NA,no,200,76,control,1500,1280,467,NA,794,NA
no,NA,NA,20000,77,undefined,undefined,yes,undefined,undefined,#222222,no,NA,NA,xpyriment,NA,NA,0,dual,relative,INCORRECT,You,0,z,0,0,0,77,0,77,77,77,0,0,0,0,0,0,77,77,77,77,You,75,0,77,0,0,77,79,0,2,How,77,77,77,77,0,NA,77,no,NA,Message,1,NA,yes,undefined,PP10.asc,NA,NA,no,sans,no,24,NA,white,NA,NA,NA,NA,1024,C:/Documents,21,NA,legacy,english,NA,NA,xpyriment,0,51,3,NA,NA,NA,NA,NA,0,no,Press,NA,NA,0,NA,response,space,space,space,space,space,716,2201,716,10851,725,NA,NA,NA,17975,NA,NA,legacy,21.0,21,14346,NA,44100,-16,resources/stimuli,experiment,None,11,odd,legacy,3,2,NA,7604074,NA,NA,7919956,9488847,NA,NA,NA,NA,7923024,NA,NA,6936708,9489794,9509757,9491651,9488109,9509041,6934769,9506138,7855413,NA,NA,9489068,NA,NA,7911661,NA,9491791,NA,NA,NA,NA,Too,P0010.4,NA,no,200,77,control,1500,1280,83,NA,409,NA
no,NA,NA,20000,78,undefined,undefined,yes,undefined,undefined,#222222,no,NA,NA,xpyriment,NA,NA,0,dual,relative,INCORRECT,You,0,m,0,0,0,78,0,78,78,78,0,0,0,0,0,0,78,78,78,78,You,76,0,78,0,0,78,80,0,2,How,78,78,78,78,0,NA,78,no,NA,Message,2,NA,yes,undefined,PP10.asc,NA,NA,no,sans,no,24,NA,white,NA,NA,NA,NA,1024,C:/Documents,92,NA,legacy,english,NA,NA,xpyriment,0,72,2,NA,NA,NA,NA,NA,0,no,Press,NA,NA,0,NA,response,space,space,space,space,space,821,2201,821,10851,1287,NA,NA,NA,22806,NA,NA,legacy,92.0,92,20000,NA,44100,-16,resources/stimuli,experiment,None,11,odd,legacy,5,2,NA,7604074,NA,NA,7919956,9510903,NA,NA,NA,NA,7923024,NA,NA,6936708,9512416,9539437,9516504,9510106,9538615,6934769,9536640,7855413,NA,NA,9511129,NA,NA,7911661,NA,9516640,NA,NA,NA,NA,Too,P0010.4,NA,no,200,78,control,1500,1280,64,NA,707,NA
no,NA,NA,20000,79,undefined,undefined,yes,undefined,undefined,#222222,no,NA,NA,xpyriment,NA,NA,0,dual,relative,INCORRECT,You,0,m,0,0,0,79,0,79,79,79,0,0,0,0,0,0,79,79,79,79,You,77,0,79,0,0,79,81,0,0,How,79,79,79,79,0,NA,79,no,NA,Message,0,NA,yes,undefined,PP10.asc,NA,NA,no,sans,no,24,NA,white,NA,NA,NA,NA,1024,C:/Documents,4,NA,legacy,english,NA,NA,xpyriment,0,8,1,NA,NA,NA,NA,NA,0,no,Press,NA,NA,0,NA,response,space,space,space,space,space,897,2201,897,10851,1615,NA,NA,NA,4478,NA,NA,legacy,4.0,4,1418,NA,44100,-16,resources/stimuli,experiment,None,11,odd,legacy,3,2,NA,7604074,NA,NA,7919956,9540530,NA,NA,NA,NA,7923024,NA,NA,6936708,9542369,9549565,9544971,9539785,9548668,6934769,9546514,7855413,NA,NA,9540754,NA,NA,7911661,NA,9545097,NA,NA,NA,NA,Too,P0010.4,NA,no,200,79,control,1500,1280,520,NA,310,NA
no,NA,NA,20000,80,undefined,undefined,yes,undefined,undefined,#222222,no,NA,NA,xpyriment,NA,NA,0,dual,relative,INCORRECT,You,0,z,0,0,0,80,0,80,80,80,0,0,0,0,0,0,80,80,80,80,You,78,0,80,0,0,80,82,0,0,How,80,80,80,80,0,NA,80,no,NA,Message,0,NA,yes,undefined,PP10.asc,NA,NA,no,sans,no,24,NA,white,NA,NA,NA,NA,1024,C:/Documents,193,NA,legacy,english,NA,NA,xpyriment,0,17,5,NA,NA,NA,NA,NA,0,no,Press,NA,NA,0,NA,response,space,space,space,space,space,2269,2201,2269,10851,178,NA,NA,NA,7522,NA,NA,legacy,193.0,193,5,NA,44100,-16,resources/stimuli,experiment,None,11,odd,legacy,5,2,NA,7604074,NA,NA,7919956,9550651,NA,NA,NA,NA,7923024,NA,NA,6936708,9551052,9560908,9553262,9549914,9558638,6934769,9553399,7855413,NA,NA,9550873,NA,NA,7911661,NA,9553395,NA,NA,NA,NA,Too,P0010.4,NA,no,200,80,control,1500,1280,541,NA,487,NA
no,NA,NA,20000,81,undefined,undefined,yes,undefined,undefined,#222222,no,NA,NA,xpyriment,NA,NA,0,dual,relative,INCORRECT,You,0,z,0,0,0,81,0,81,81,81,0,0,0,0,0,0,81,81,81,81,You,79,0,81,0,0,81,83,0,3,How,81,81,81,81,0,NA,81,no,NA,Message,3,NA,yes,undefined,PP10.asc,NA,NA,no,sans,no,24,NA,white,NA,NA,NA,NA,1024,C:/Documents,69,NA,legacy,english,NA,NA,xpyriment,0,71,5,NA,NA,NA,NA,NA,0,no,Press,NA,NA,0,NA,response,space,space,space,space,space,929,2201,929,10851,2104,NA,NA,NA,23315,NA,NA,legacy,69.0,69,20001,NA,44100,-16,resources/stimuli,experiment,None,11,odd,legacy,3,2,NA,7604074,NA,NA,7919956,9561992,NA,NA,NA,NA,7923024,NA,NA,6936708,9564350,9591096,9567654,9561257,9590166,6934769,9587790,7855413,NA,NA,9562245,NA,NA,7911661,NA,9567790,NA,NA,NA,NA,Too,P0010.4,NA,no,200,81,control,1500,1280,645,NA,476,NA
no,NA,NA,20000,82,undefined,undefined,yes,undefined,undefined,#222222,no,NA,NA,xpyriment,NA,NA,0,dual,relative,INCORRECT,You,0,z,0,0,0,82,0,82,82,82,0,0,0,0,0,0,82,82,82,82,You,80,0,82,0,0,82,84,0,1,How,82,82,82,82,0,NA,82,no,NA,Message,1,NA,yes,undefined,PP10.asc,NA,NA,no,sans,no,24,NA,white,NA,NA,NA,NA,1024,C:/Documents,68,NA,legacy,english,NA,NA,xpyriment,0,76,5,NA,NA,NA,NA,NA,0,no,Press,NA,NA,0,NA,response,space,space,space,space,space,1752,2201,1752,10851,999,NA,NA,NA,24223,NA,NA,legacy,68.0,68,20001,NA,44100,-16,resources/stimuli,experiment,None,11,odd,legacy,1,2,NA,7604074,NA,NA,7919956,9592180,NA,NA,NA,NA,7923024,NA,NA,6936708,9593402,9619289,9594948,9591445,9617536,6934769,9615076,7855413,NA,NA,9592403,NA,NA,7911661,NA,9595076,NA,NA,NA,NA,Too,P0010.4,NA,no,200,82,control,1500,1280,1191,NA,444,NA
no,NA,NA,20000,83,undefined,undefined,yes,undefined,undefined,#222222,no,NA,NA,xpyriment,NA,NA,0,dual,relative,INCORRECT,You,0,m,0,0,0,83,0,83,83,83,0,0,0,0,0,0,83,83,83,83,You,81,0,83,0,0,83,85,0,0,How,83,83,83,83,0,NA,83,no,NA,Message,0,NA,yes,undefined,PP10.asc,NA,NA,no,sans,no,24,NA,white,NA,NA,NA,NA,1024,C:/Documents,152,NA,legacy,english,NA,NA,xpyriment,0,4,2,NA,NA,NA,NA,NA,0,no,Press,NA,NA,0,NA,response,space,space,space,space,space,943,2201,943,10851,1770,NA,NA,NA,4086,NA,NA,legacy,152.0,152,1260,NA,44100,-16,resources/stimuli,experiment,None,11,odd,legacy,4,2,NA,7604074,NA,NA,7919956,9620382,NA,NA,NA,NA,7923024,NA,NA,6936708,9622378,9629183,9624980,9619638,9628240,6934769,9626366,7855413,NA,NA,9620608,NA,NA,7911661,NA,9625106,NA,NA,NA,NA,Too,P0010.4,NA,no,200,83,control,1500,1280,826,NA,718,NA
no,NA,NA,20000,84,undefined,undefined,yes,undefined,undefined,#222222,no,NA,NA,xpyriment,NA,NA,0,dual,relative,INCORRECT,You,0,z,0,0,0,84,0,84,84,84,0,0,0,0,0,0,84,84,84,84,You,82,0,84,0,0,84,86,0,0,How,84,84,84,84,0,NA,84,no,NA,Message,0,NA,yes,undefined,PP10.asc,NA,NA,no,sans,no,24,NA,white,NA,NA,NA,NA,1024,C:/Documents,158,NA,legacy,english,NA,NA,xpyriment,0,12,2,NA,NA,NA,NA,NA,0,no,Press,NA,NA,0,NA,response,space,space,space,space,space,588,2201,588,10851,1425,NA,NA,NA,6208,NA,NA,legacy,158.0,158,3131,NA,44100,-16,resources/stimuli,experiment,None,11,odd,legacy,5,2,NA,7604074,NA,NA,7919956,9630271,NA,NA,NA,NA,7923024,NA,NA,6936708,9631920,9640619,9634287,9629532,9640030,6934769,9637551,7855413,NA,NA,9630495,NA,NA,7911661,NA,9634420,NA,NA,NA,NA,Too,P0010.4,NA,no,200,84,control,1500,1280,1223,NA,357,NA
no,NA,NA,20000,85,undefined,undefined,yes,undefined,undefined,#222222,no,NA,NA,xpyriment,NA,NA,0,dual,relative,INCORRECT,You,0,z,0,0,0,85,0,85,85,85,0,0,0,0,0,0,85,85,85,85,You,83,0,85,0,0,85,87,0,2,How,85,85,85,85,0,NA,85,no,NA,Message,2,NA,yes,undefined,PP10.asc,NA,NA,no,sans,no,24,NA,white,NA,NA,NA,NA,1024,C:/Documents,134,NA,legacy,english,NA,NA,xpyriment,0,72,4,NA,NA,NA,NA,NA,0,no,Press,NA,NA,0,NA,response,space,space,space,space,space,779,2201,779,10851,1852,NA,NA,NA,23109,NA,NA,legacy,134.0,134,20001,NA,44100,-16,resources/stimuli,experiment,None,11,odd,legacy,2,2,NA,7604074,NA,NA,7919956,9641696,NA,NA,NA,NA,7923024,NA,NA,6936708,9643786,9668832,9645606,9640968,9668052,6934769,9665732,7855413,NA,NA,9641934,NA,NA,7911661,NA,9645732,NA,NA,NA,NA,Too,P0010.4,NA,no,200,85,control,1500,1280,774,NA,571,NA
no,NA,NA,20000,86,undefined,undefined,yes,undefined,undefined,#222222,no,NA,NA,xpyriment,NA,NA,0,dual,relative,INCORRECT,You,0,m,0,0,0,86,0,86,86,86,0,0,0,0,0,0,86,86,86,86,You,84,0,86,0,0,86,88,0,1,How,86,86,86,86,0,NA,86,no,NA,Message,1,NA,yes,undefined,PP10.asc,NA,NA,no,sans,no,24,NA,white,NA,NA,NA,NA,1024,C:/Documents,13,NA,legacy,english,NA,NA,xpyriment,0,33,3,NA,NA,NA,NA,NA,0,no,Press,NA,NA,0,NA,response,space,space,space,space,space,384,2201,384,10851,801,NA,NA,NA,11399,NA,NA,legacy,13.0,13,8923,NA,44100,-16,resources/stimuli,experiment,None,11,odd,legacy,5,2,NA,7604074,NA,NA,7919956,9669918,NA,NA,NA,NA,7923024,NA,NA,6936708,9670943,9686938,9675422,9669181,9686554,6934769,9684473,7855413,NA,NA,9670142,NA,NA,7911661,NA,9675550,NA,NA,NA,NA,Too,P0010.4,NA,no,200,86,control,1500,1280,603,NA,711,NA
no,NA,NA,20000,87,undefined,undefined,yes,undefined,undefined,#222222,no,NA,NA,xpyriment,NA,NA,0,dual,relative,INCORRECT,You,0,z,0,0,0,87,0,87,87,87,0,0,0,0,0,0,87,87,87,87,You,85,0,87,0,0,87,89,0,0,How,87,87,87,87,0,NA,87,no,NA,Message,0,NA,yes,undefined,PP10.asc,NA,NA,no,sans,no,24,NA,white,NA,NA,NA,NA,1024,C:/Documents,117,NA,legacy,english,NA,NA,xpyriment,0,13,1,NA,NA,NA,NA,NA,0,no,Press,NA,NA,0,NA,response,space,space,space,space,space,824,2201,824,10851,1206,NA,NA,NA,5642,NA,NA,legacy,117.0,117,2583,NA,44100,-16,resources/stimuli,experiment,None,11,odd,legacy,5,2,NA,7604074,NA,NA,7919956,9688028,NA,NA,NA,NA,7923024,NA,NA,6936708,9689480,9698200,9692433,9687288,9697375,6934769,9695149,7855413,NA,NA,9688274,NA,NA,7911661,NA,9692566,NA,NA,NA,NA,Too,P0010.4,NA,no,200,87,control,1500,1280,735,NA,429,NA
no,NA,NA,20000,88,undefined,undefined,yes,undefined,undefined,#222222,no,NA,NA,xpyriment,NA,NA,0,dual,relative,INCORRECT,You,0,z,0,0,0,88,0,88,88,88,0,0,0,0,0,0,88,88,88,88,You,86,0,88,0,0,88,90,0,3,How,88,88,88,88,0,NA,88,no,NA,Message,4,NA,yes,undefined,PP10.asc,NA,NA,no,sans,no,24,NA,white,NA,NA,NA,NA,1024,C:/Documents,50,NA,legacy,english,NA,NA,xpyriment,0,73,4,NA,NA,NA,NA,NA,0,no,Press,NA,NA,0,NA,response,space,space,space,space,space,1560,2201,1560,10851,2124,NA,NA,NA,23677,NA,NA,legacy,50.0,50,20000,NA,44100,-16,resources/stimuli,experiment,None,11,odd,legacy,1,2,NA,7604074,NA,NA,7919956,9699284,NA,NA,NA,NA,7923024,NA,NA,6936708,9701642,9727526,9703734,9698549,9725965,6934769,9723858,7855413,NA,NA,9699517,NA,NA,7911661,NA,9703858,NA,NA,NA,NA,Too,P0010.4,NA,no,200,88,control,1500,1280,225,NA,108,NA
no,NA,NA,20000,89,undefined,undefined,yes,undefined,undefined,#222222,no,NA,NA,xpyriment,NA,NA,0,dual,relative,INCORRECT,You,0,m,0,0,0,89,0,89,89,89,0,0,0,0,0,0,89,89,89,89,You,87,0,89,0,0,89,91,0,1,How,89,89,89,89,0,NA,89,no,NA,Message,1,NA,yes,undefined,PP10.asc,NA,NA,no,sans,no,24,NA,white,NA,NA,NA,NA,1024,C:/Documents,79,NA,legacy,english,NA,NA,xpyriment,0,26,2,NA,NA,NA,NA,NA,0,no,Press,NA,NA,0,NA,response,space,space,space,space,space,777,2201,777,10851,1030,NA,NA,NA,9604,NA,NA,legacy,79.0,79,6618,NA,44100,-16,resources/stimuli,experiment,None,11,odd,legacy,5,2,NA,7604074,NA,NA,7919956,9728607,NA,NA,NA,NA,7923024,NA,NA,6936708,9729873,9742507,9732786,9727875,9741729,6934769,9739530,7855413,NA,NA,9728842,NA,NA,7911661,NA,9732912,NA,NA,NA,NA,Too,P0010.4,NA,no,200,89,control,1500,1280,793,NA,624,NA
no,NA,NA,20000,90,undefined,undefined,yes,undefined,undefined,#222222,no,NA,NA,xpyriment,NA,NA,0,dual,relative,INCORRECT,You,0,z,0,0,0,90,0,90,90,90,0,0,0,0,0,0,90,90,90,90,You,88,0,90,0,0,90,92,0,3,How,90,90,90,90,0,NA,90,no,NA,Message,3,NA,yes,undefined,PP10.asc,NA,NA,no,sans,no,24,NA,white,NA,NA,NA,NA,1024,C:/Documents,16,NA,legacy,english,NA,NA,xpyriment,0,38,2,NA,NA,NA,NA,NA,0,no,Press,NA,NA,0,NA,response,space,space,space,space,space,805,2201,805,10851,850,NA,NA,NA,12353,NA,NA,legacy,16.0,16,9664,NA,44100,-16,resources/stimuli,experiment,None,11,odd,legacy,3,2,NA,7604074,NA,NA,7919956,9743592,NA,NA,NA,NA,7923024,NA,NA,6936708,9744716,9759400,9746927,9742856,9758595,6934769,9756720,7855413,NA,NA,9743866,NA,NA,7911661,NA,9747057,NA,NA,NA,NA,Too,P0010.4,NA,no,200,90,control,1500,1280,345,NA,487,NA
